date,open_price,close_price,lowest_price,highest_price,turnover_volume,turnover_amount,amplitude,amplitude_up_down,amount_up_down,turnover_rate
2006-02-06,3249.82,3359.5,3363.66,3249.71,18968436.0,9131631616.0,3.51,3.61,117.15,0.08
2006-02-07,3366.69,3358.69,3397.37,3324.45,24611732.0,11910664192.0,2.17,-0.02,-0.81,0.11
2006-02-08,3354.22,3335.68,3356.66,3299.1,18725262.0,8394038784.0,1.71,-0.69,-23.01,0.08
2006-02-09,3327.84,3262.52,3327.84,3253.11,17775312.0,8023569408.0,2.24,-2.19,-73.16,0.08
2006-02-10,3257.13,3321.91,3323.35,3257.13,17123204.0,7837659648.0,2.03,1.82,59.39,0.08
2006-02-13,3322.24,3307.7,3322.97,3257.62,16944288.0,7864496128.0,1.97,-0.43,-14.21,0.07
2006-02-14,3302.58,3334.68,3337.12,3297.24,15062157.0,7080450048.0,1.21,0.82,26.98,0.07
2006-02-15,3336.31,3362.15,3395.75,3336.31,17204394.0,7970240000.0,1.78,0.82,27.47,0.08
2006-02-16,3357.68,3277.13,3360.0,3273.73,20216942.0,9181050880.0,2.57,-2.53,-85.02,0.09
2006-02-17,3269.91,3295.87,3312.77,3261.16,15971709.0,7298538496.0,1.57,0.57,18.74,0.07
2006-02-20,3300.28,3308.53,3340.4,3295.64,15054720.0,7612811776.0,1.36,0.38,12.66,0.07
2006-02-21,3305.29,3359.69,3361.12,3275.94,16188028.0,8307964416.0,2.57,1.55,51.16,0.07
2006-02-22,3358.3,3363.03,3384.68,3348.29,15994842.0,7942291968.0,1.08,0.1,3.34,0.07
2006-02-23,3359.64,3358.97,3366.03,3323.53,15054072.0,6894615552.0,1.26,-0.12,-4.06,0.07
2006-02-24,3358.29,3390.87,3394.41,3358.29,14737143.0,6892145152.0,1.08,0.95,31.9,0.06
2006-02-27,3396.31,3345.44,3401.44,3338.15,13925776.0,6579348992.0,1.87,-1.34,-45.43,0.06
2006-02-28,3339.32,3351.64,3356.55,3295.0,13152875.0,5750842368.0,1.84,0.19,6.2,0.06
2006-03-01,3355.57,3378.18,3380.81,3349.59,13909480.0,6482081280.0,0.93,0.79,26.54,0.06
2006-03-02,3391.77,3342.68,3391.77,3329.67,18017680.0,8282484736.0,1.84,-1.05,-35.5,0.08
2006-03-03,3334.72,3350.42,3354.94,3312.67,14968918.0,6716251136.0,1.26,0.23,7.74,0.07
2006-03-06,3350.4,3330.05,3355.25,3325.22,12320412.0,5504556544.0,0.9,-0.61,-20.37,0.05
2006-03-07,3324.39,3233.47,3326.1,3225.21,13742097.0,5983258624.0,3.03,-2.9,-96.58,0.06
2006-03-08,3221.66,3199.94,3228.07,3160.47,12031897.0,5356489216.0,2.09,-1.04,-33.53,0.05
2006-03-09,3195.81,3184.93,3207.73,3176.49,9047972.0,3911385600.0,0.98,-0.47,-15.01,0.04
2006-03-10,3180.53,3213.51,3224.52,3180.53,9178107.0,4020733952.0,1.38,0.9,28.58,0.04
2006-03-13,3213.49,3277.75,3280.99,3211.7,9295722.0,4023669760.0,2.16,2.0,64.24,0.04
2006-03-14,3279.38,3269.5,3281.15,3248.54,8459972.0,3705167104.0,0.99,-0.25,-8.25,0.04
2006-03-15,3268.83,3312.06,3312.23,3259.68,10907235.0,4924984832.0,1.61,1.3,42.56,0.05
2006-03-16,3312.07,3309.42,3316.66,3298.47,11273908.0,5077762560.0,0.55,-0.08,-2.64,0.05
2006-03-17,3308.75,3300.35,3323.6,3292.35,12058391.0,5574637568.0,0.94,-0.27,-9.07,0.05
2006-03-20,3299.76,3345.63,3346.91,3283.95,11387972.0,5274987520.0,1.91,1.37,45.28,0.05
2006-03-21,3345.35,3370.86,3400.52,3340.49,14818357.0,6828116992.0,1.79,0.75,25.23,0.07
2006-03-22,3366.65,3399.9,3401.12,3360.45,15866138.0,7373135360.0,1.21,0.86,29.04,0.07
2006-03-23,3393.62,3405.24,3409.96,3388.26,18343208.0,8252733952.0,0.64,0.16,5.34,0.08
2006-03-24,3407.76,3392.49,3419.91,3388.84,17543826.0,8111271936.0,0.91,-0.37,-12.75,0.08
2006-03-27,3390.72,3445.59,3445.59,3372.35,15319156.0,6834944512.0,2.16,1.57,53.1,0.07
2006-03-28,3447.74,3488.78,3489.39,3445.18,19929694.0,8497270272.0,1.28,1.25,43.19,0.09
2006-03-29,3490.44,3520.38,3577.36,3485.69,23808368.0,10871907328.0,2.63,0.91,31.6,0.1
2006-03-30,3518.32,3488.07,3521.68,3483.41,19001256.0,9000347648.0,1.09,-0.92,-32.31,0.08
2006-03-31,3477.99,3516.4,3520.27,3466.42,17836380.0,8700760064.0,1.54,0.81,28.33,0.08
2006-04-03,3524.16,3606.62,3607.13,3524.16,23635630.0,11686715392.0,2.36,2.57,90.22,0.1
2006-04-04,3610.93,3627.44,3631.1,3579.53,25695656.0,12648340480.0,1.43,0.58,20.82,0.11
2006-04-05,3626.49,3668.27,3668.84,3613.71,25970096.0,13140171776.0,1.52,1.13,40.83,0.11
2006-04-06,3673.63,3716.52,3726.12,3658.52,29934956.0,14480646144.0,1.84,1.32,48.25,0.13
2006-04-07,3716.97,3703.58,3730.71,3663.76,27513080.0,13531480064.0,1.8,-0.35,-12.94,0.12
2006-04-10,3701.11,3735.26,3736.6,3667.46,28619770.0,13593211904.0,1.87,0.86,31.68,0.13
2006-04-11,3744.56,3780.07,3792.85,3716.99,30382288.0,14613776384.0,2.03,1.2,44.81,0.13
2006-04-12,3780.72,3729.6,3781.0,3725.24,27565366.0,12989181952.0,1.48,-1.34,-50.47,0.12
2006-04-13,3734.58,3665.24,3769.36,3659.95,30675504.0,14172825600.0,2.93,-1.73,-64.36,0.14
2006-04-14,3667.07,3760.03,3760.03,3665.07,24202500.0,11762624512.0,2.59,2.59,94.79,0.11
2006-04-17,3753.96,3760.63,3804.21,3743.06,26473372.0,13484351488.0,1.63,0.02,0.6,0.12
2006-04-18,3768.11,3803.72,3812.28,3729.78,25034268.0,13134897152.0,2.19,1.15,43.09,0.11
2006-04-19,3800.25,3835.43,3842.68,3785.26,25653624.0,13156969472.0,1.51,0.83,31.71,0.11
2006-04-20,3837.97,3847.79,3860.22,3815.6,28433140.0,14530365440.0,1.16,0.32,12.36,0.13
2006-04-21,3843.71,3857.29,3875.35,3798.75,30568388.0,15300278272.0,1.99,0.25,9.5,0.13
2006-04-24,3864.64,3775.57,3871.68,3772.51,31933510.0,16464797696.0,2.57,-2.12,-81.72,0.14
2006-04-25,3764.26,3805.84,3829.28,3708.98,29151644.0,15298319360.0,3.19,0.8,30.27,0.13
2006-04-26,3817.8,3821.78,3852.27,3806.35,30326596.0,16745377792.0,1.21,0.42,15.94,0.13
2006-04-27,3817.96,3842.11,3856.08,3794.4,25488588.0,13117212672.0,1.61,0.53,20.33,0.11
2006-04-28,3772.64,3848.11,3855.0,3730.08,30020704.0,15973197824.0,3.25,0.16,6.0,0.13
2006-05-08,3872.81,4015.79,4020.39,3872.81,30714192.0,16225915904.0,3.84,4.36,167.68,0.14
2006-05-09,4046.92,4132.15,4134.04,4043.44,41595028.0,21941481472.0,2.26,2.9,116.36,0.18
2006-05-10,4136.91,4147.36,4174.0,4084.28,44792120.0,23648995328.0,2.17,0.37,15.21,0.2
2006-05-11,4143.07,4093.82,4207.18,4084.76,49771076.0,26408818688.0,2.95,-1.29,-53.54,0.22
2006-05-12,4085.73,4173.77,4175.22,4060.94,42250584.0,21996257280.0,2.79,1.95,79.95,0.19
2006-05-15,4226.91,4358.64,4359.59,4207.94,54482112.0,29541873664.0,3.63,4.43,184.87,0.24
2006-05-16,4389.4,4252.89,4463.09,4232.06,58624668.0,34123051008.0,5.3,-2.43,-105.75,0.26
2006-05-17,4255.49,4296.99,4356.27,4208.88,44758736.0,25553813504.0,3.47,1.04,44.1,0.2
2006-05-18,4255.71,4296.07,4329.75,4191.38,39883704.0,21717760000.0,3.22,-0.02,-0.92,0.18
2006-05-19,4295.1,4369.4,4386.22,4265.9,42264488.0,23535581184.0,2.8,1.71,73.33,0.19
2006-05-22,4357.25,4370.47,4418.54,4333.74,44058728.0,24227764224.0,1.94,0.02,1.07,0.19
2006-05-23,4326.51,4165.43,4326.51,4159.6,40863560.0,22132209664.0,3.82,-4.69,-205.04,0.18
2006-05-24,4178.1,4141.32,4268.62,4032.89,39287108.0,22070059008.0,5.66,-0.58,-24.11,0.17
2006-05-25,4127.03,4135.48,4182.43,4066.48,25982320.0,14346684416.0,2.8,-0.14,-5.84,0.11
2006-05-26,4129.21,4217.03,4222.28,4129.21,27198900.0,15689212928.0,2.25,1.97,81.55,0.12
2006-05-29,4244.82,4327.89,4335.92,4218.83,31719964.0,18316300288.0,2.78,2.63,110.86,0.14
2006-05-30,4348.15,4348.74,4368.36,4301.54,34307784.0,20499851264.0,1.54,0.48,20.85,0.15
2006-05-31,4349.9,4292.1,4372.4,4264.99,37815292.0,21741496320.0,2.47,-1.3,-56.64,0.17
2006-06-01,4272.35,4360.46,4361.0,4272.35,41764336.0,22927364096.0,2.07,1.59,68.36,0.18
2006-06-02,4349.18,4261.02,4359.76,4236.21,48508084.0,26820757504.0,2.83,-2.28,-99.44,0.21
2006-06-05,4246.39,4303.81,4303.81,4182.12,38940476.0,21122523136.0,2.86,1.0,42.79,0.17
2006-06-06,4287.36,4294.49,4341.67,4268.29,32632080.0,18281736192.0,1.71,-0.22,-9.32,0.14
2006-06-07,4280.07,4095.32,4284.89,4091.84,36456544.0,20020621312.0,4.5,-4.64,-199.17,0.16
2006-06-08,4057.73,4075.28,4109.36,3990.2,32269180.0,16962742272.0,2.91,-0.49,-20.04,0.14
2006-06-09,4054.7,4010.54,4100.76,4005.88,29956332.0,15825003520.0,2.33,-1.59,-64.74,0.13
2006-06-12,3962.94,4018.85,4056.22,3947.61,19001896.0,10261427200.0,2.71,0.21,8.31,0.08
2006-06-13,3998.32,4004.84,4052.87,3969.83,21036768.0,11916840960.0,2.07,-0.35,-14.01,0.09
2006-06-14,3976.66,3938.76,3976.66,3904.32,20742622.0,11073669120.0,1.81,-1.65,-66.08,0.09
2006-06-15,3933.7,3944.6,4001.99,3930.69,18218068.0,9763878912.0,1.81,0.15,5.84,0.08
2006-06-16,3965.61,4058.3,4058.3,3965.61,22382068.0,12147113984.0,2.35,2.88,113.7,0.1
2006-06-19,4030.05,4106.09,4133.81,3994.59,24891760.0,14977740800.0,3.43,1.18,47.79,0.11
2006-06-20,4102.93,4112.24,4141.7,4090.69,22345584.0,12503672832.0,1.24,0.15,6.15,0.1
2006-06-21,4111.17,4081.29,4116.5,4046.45,25840718.0,14613469184.0,1.7,-0.75,-30.95,0.11
2006-06-22,4086.23,4070.18,4104.25,4055.48,22015598.0,12000437248.0,1.19,-0.27,-11.11,0.1
2006-06-23,4068.09,4111.69,4115.24,4049.85,21149044.0,11763750912.0,1.61,1.02,41.51,0.09
2006-06-26,4120.1,4202.36,4203.89,4120.1,23946676.0,13731581952.0,2.04,2.21,90.67,0.11
2006-06-27,4211.52,4206.44,4232.34,4178.41,24073488.0,14500298752.0,1.28,0.1,4.08,0.11
2006-06-28,4198.88,4193.05,4221.68,4181.9,22561844.0,12943181824.0,0.95,-0.32,-13.39,0.1
2006-06-29,4197.15,4301.44,4311.32,4197.15,32685200.0,19015000064.0,2.72,2.58,108.39,0.14
2006-06-30,4322.41,4301.66,4341.63,4275.83,30060584.0,17681569792.0,1.53,0.01,0.22,0.13
2006-07-03,4302.2,4398.38,4398.38,4302.2,31196912.0,18628128768.0,2.24,2.25,96.72,0.14
2006-07-04,4400.53,4345.57,4403.93,4326.25,34375088.0,20582490112.0,1.77,-1.2,-52.81,0.15
2006-07-05,4345.83,4291.26,4345.94,4259.17,27263388.0,15697795072.0,2.0,-1.25,-54.31,0.12
2006-07-06,4287.7,4348.45,4356.84,4284.88,29143192.0,17410711552.0,1.68,1.33,57.19,0.13
2006-07-07,4360.08,4322.85,4376.53,4311.79,28872952.0,17401024512.0,1.49,-0.59,-25.6,0.13
2006-07-10,4322.39,4336.24,4340.68,4283.37,25747462.0,15434995712.0,1.33,0.31,13.39,0.11
2006-07-11,4336.04,4323.49,4344.17,4295.98,27699980.0,16516582400.0,1.11,-0.29,-12.75,0.12
2006-07-12,4324.01,4350.81,4391.59,4324.01,33486800.0,20164179968.0,1.56,0.63,27.32,0.15
2006-07-13,4346.33,4149.06,4357.39,4130.64,43364956.0,25231108096.0,5.21,-4.64,-201.75,0.19
2006-07-14,4115.05,4187.49,4226.5,4094.88,29069062.0,16444379136.0,3.17,0.93,38.43,0.13
2006-07-17,4179.7,4229.1,4235.73,4164.85,22745636.0,12857466880.0,1.69,0.99,41.61,0.1
2006-07-18,4220.68,4235.1,4240.09,4197.08,22383488.0,12675683328.0,1.02,0.14,6.0,0.1
2006-07-19,4213.81,4109.66,4213.81,4092.91,23403904.0,13068744704.0,2.85,-2.96,-125.44,0.1
2006-07-20,4101.96,4135.88,4149.32,4093.32,18104052.0,9519233024.0,1.36,0.64,26.22,0.08
2006-07-21,4136.46,4178.98,4183.06,4133.73,18346256.0,9889781760.0,1.19,1.04,43.1,0.08
2006-07-24,4130.76,4183.28,4190.14,4096.67,17675636.0,9845559296.0,2.24,0.1,4.3,0.08
2006-07-25,4182.31,4221.84,4237.0,4182.31,19592868.0,11302522880.0,1.31,0.92,38.56,0.09
2006-07-26,4229.45,4199.28,4240.48,4198.17,19830820.0,10727518208.0,1.0,-0.53,-22.56,0.09
2006-07-27,4194.26,4129.91,4205.83,4108.27,21618376.0,11625720832.0,2.32,-1.65,-69.37,0.1
2006-07-28,4130.4,4080.63,4151.22,4043.69,20847780.0,11546724352.0,2.6,-1.19,-49.28,0.09
2006-07-31,4068.51,3946.9,4068.51,3936.75,20955686.0,11073360896.0,3.23,-3.28,-133.73,0.09
2006-08-01,3941.49,3919.56,3969.92,3906.27,16462428.0,8438103040.0,1.61,-0.69,-27.34,0.07
2006-08-02,3920.02,3892.4,3935.19,3838.72,16857828.0,9204545536.0,2.46,-0.69,-27.16,0.07
2006-08-03,3891.75,3883.15,3908.75,3853.87,12918548.0,7065782784.0,1.41,-0.24,-9.25,0.06
2006-08-04,3884.32,3820.48,3898.14,3811.53,15360055.0,7880551424.0,2.23,-1.61,-62.67,0.07
2006-08-07,3802.0,3780.38,3832.15,3766.83,14555368.0,7089162752.0,1.71,-1.05,-40.1,0.06
2006-08-08,3784.13,3868.7,3868.7,3784.13,14557592.0,7087552000.0,2.24,2.34,88.32,0.06
2006-08-09,3869.13,3852.73,3875.26,3840.44,13712326.0,6696343552.0,0.9,-0.41,-15.97,0.06
2006-08-10,3851.01,3905.44,3905.68,3849.27,15295178.0,7801090048.0,1.46,1.37,52.71,0.07
2006-08-11,3911.22,3909.66,3914.67,3875.72,14791949.0,7733143552.0,1.0,0.11,4.22,0.07
2006-08-14,3901.7,3853.75,3927.91,3840.45,15429009.0,7738700288.0,2.24,-1.43,-55.91,0.07
2006-08-15,3844.72,3912.22,3912.22,3836.15,13317227.0,6872074240.0,1.97,1.52,58.47,0.06
2006-08-16,3919.15,3972.71,3972.71,3906.79,17523270.0,9665472512.0,1.68,1.55,60.49,0.08
2006-08-17,3964.11,3939.59,3964.11,3913.67,15192238.0,7706364928.0,1.27,-0.83,-33.12,0.07
2006-08-18,3928.44,3924.27,3964.76,3913.45,12595924.0,6392869376.0,1.3,-0.39,-15.32,0.06
2006-08-21,3835.83,3932.17,3932.17,3807.4,14334415.0,7275167232.0,3.18,0.2,7.9,0.06
2006-08-22,3924.74,3977.9,3988.19,3922.51,15404835.0,8399040512.0,1.67,1.16,45.73,0.07
2006-08-23,3974.46,3975.72,4004.31,3966.11,16641251.0,9615765504.0,0.96,-0.05,-2.18,0.07
2006-08-24,3966.09,3977.34,3986.39,3941.06,14378317.0,7975396864.0,1.14,0.04,1.62,0.06
2006-08-25,3978.6,3997.55,4014.26,3973.98,17858084.0,10295272448.0,1.01,0.51,20.21,0.08
2006-08-28,4001.0,4114.38,4116.16,4000.85,22632396.0,12913602560.0,2.88,2.92,116.83,0.1
2006-08-29,4117.86,4140.15,4216.2,4117.86,27444774.0,15679561728.0,2.39,0.63,25.77,0.12
2006-08-30,4127.34,4157.56,4161.54,4104.74,19914184.0,10918606848.0,1.37,0.42,17.41,0.09
2006-08-31,4159.95,4178.84,4196.74,4155.72,22883412.0,12045151232.0,0.99,0.51,21.28,0.1
2006-09-01,4183.54,4128.75,4185.74,4109.77,22479814.0,12148548608.0,1.82,-1.2,-50.09,0.1
2006-09-04,4116.51,4181.45,4181.45,4114.57,19411696.0,10574966784.0,1.62,1.28,52.7,0.09
2006-09-05,4185.68,4165.86,4195.5,4154.97,21439790.0,11718414336.0,0.97,-0.37,-15.59,0.09
2006-09-06,4165.47,4171.18,4178.06,4128.27,21547200.0,11716884480.0,1.2,0.13,5.32,0.1
2006-09-07,4172.72,4119.05,4172.72,4109.71,17636880.0,9528448000.0,1.51,-1.25,-52.13,0.08
2006-09-08,4115.63,4111.03,4140.62,4101.33,14759683.0,8160151040.0,0.95,-0.19,-8.02,0.07
2006-09-11,4105.52,4135.65,4135.65,4067.19,17622202.0,9833094144.0,1.67,0.6,24.62,0.08
2006-09-12,4134.49,4153.27,4160.58,4127.14,19375988.0,10523111424.0,0.81,0.43,17.62,0.09
2006-09-13,4151.59,4117.89,4175.95,4117.44,19979564.0,10914940928.0,1.41,-0.85,-35.38,0.09
2006-09-14,4110.99,4102.28,4131.0,4069.13,17681552.0,9775235072.0,1.5,-0.38,-15.61,0.08
2006-09-15,4100.36,4183.76,4183.76,4099.73,19127288.0,10705118208.0,2.05,1.99,81.48,0.08
2006-09-18,4202.07,4238.28,4243.63,4187.8,22308782.0,11889900544.0,1.33,1.3,54.52,0.1
2006-09-19,4249.01,4223.83,4264.47,4214.39,23706832.0,12451804160.0,1.18,-0.34,-14.45,0.1
2006-09-20,4216.78,4247.76,4260.8,4188.56,22517558.0,12041105408.0,1.71,0.57,23.93,0.1
2006-09-21,4250.69,4282.71,4306.73,4246.45,22377546.0,12023758848.0,1.42,0.82,34.95,0.1
2006-09-22,4287.96,4269.93,4310.48,4253.91,22205116.0,12495455232.0,1.32,-0.3,-12.78,0.1
2006-09-25,4263.74,4271.97,4320.58,4242.07,20932854.0,11323501568.0,1.84,0.05,2.04,0.09
2006-09-26,4259.89,4210.64,4273.18,4189.13,18698136.0,9875695616.0,1.97,-1.44,-61.33,0.08
2006-09-27,4205.07,4241.95,4241.95,4175.64,16873224.0,9238637568.0,1.57,0.74,31.31,0.07
2006-09-28,4244.66,4288.37,4302.23,4235.28,19242004.0,11827857408.0,1.58,1.09,46.42,0.08
2006-09-29,4291.98,4326.78,4344.62,4291.98,23631120.0,13810900992.0,1.23,0.9,38.41,0.1
2006-10-09,4366.27,4407.73,4440.48,4357.98,27677530.0,16148317184.0,1.91,1.87,80.95,0.12
2006-10-10,4416.21,4382.55,4429.65,4363.75,29471628.0,16279136256.0,1.5,-0.57,-25.18,0.13
2006-10-11,4378.04,4375.59,4396.78,4346.58,23435420.0,13131640832.0,1.15,-0.16,-6.96,0.1
2006-10-12,4376.29,4348.76,4379.12,4338.11,28100180.0,15211826176.0,0.94,-0.61,-26.83,0.12
2006-10-13,4343.54,4380.55,4389.99,4336.49,22412112.0,12312864768.0,1.23,0.73,31.79,0.1
2006-10-16,4380.58,4332.51,4391.74,4324.8,23454148.0,12857393152.0,1.53,-1.1,-48.04,0.1
2006-10-17,4336.51,4343.67,4378.59,4315.97,21665672.0,12308632576.0,1.45,0.26,11.16,0.1
2006-10-18,4341.34,4438.23,4438.23,4338.24,21302566.0,12555942912.0,2.3,2.18,94.56,0.09
2006-10-19,4438.82,4438.16,4467.27,4424.5,22875080.0,13142180864.0,0.96,0.0,-0.07,0.1
2006-10-20,4443.43,4448.44,4468.27,4425.19,25166684.0,14207057920.0,0.97,0.23,10.28,0.11
2006-10-23,4447.78,4356.39,4471.05,4326.41,25838720.0,14429869056.0,3.25,-2.07,-92.05,0.11
2006-10-24,4360.94,4452.69,4454.64,4360.94,22454064.0,12628086784.0,2.15,2.21,96.3,0.1
2006-10-25,4464.68,4515.36,4543.9,4462.73,27378106.0,16395020288.0,1.82,1.41,62.67,0.12
2006-10-26,4522.1,4584.58,4589.37,4477.13,21056004.0,12840124416.0,2.49,1.53,69.22,0.09
2006-10-27,4582.31,4558.42,4633.66,4534.37,21699256.0,12874625024.0,2.17,-0.57,-26.16,0.1
2006-10-30,4545.01,4560.27,4586.85,4511.42,21114700.0,12224346112.0,1.65,0.04,1.85,0.09
2006-10-31,4562.56,4621.97,4626.84,4562.56,20790228.0,12281865216.0,1.41,1.35,61.7,0.09
2006-11-01,4630.36,4643.17,4645.25,4599.61,23313160.0,13899977728.0,0.99,0.46,21.2,0.1
2006-11-02,4646.06,4657.13,4657.13,4600.8,23804708.0,13775759360.0,1.21,0.3,13.96,0.1
2006-11-03,4656.84,4690.43,4737.57,4655.61,22559808.0,13488926720.0,1.76,0.72,33.3,0.1
2006-11-06,4655.02,4785.37,4785.37,4632.86,23900588.0,13921038336.0,3.25,2.02,94.94,0.11
2006-11-07,4804.52,4830.29,4830.68,4749.76,25461304.0,15476286464.0,1.69,0.94,44.92,0.11
2006-11-08,4825.06,4778.2,4825.06,4765.08,18137426.0,11301619712.0,1.24,-1.08,-52.09,0.08
2006-11-09,4756.32,4869.61,4881.8,4734.15,18984044.0,12191027200.0,3.09,1.91,91.41,0.08
2006-11-10,4877.53,4777.63,4900.58,4734.99,23150960.0,13871198208.0,3.4,-1.89,-91.98,0.1
2006-11-13,4740.29,4663.4,4799.42,4632.35,21795812.0,12991440896.0,3.5,-2.39,-114.23,0.1
2006-11-14,4659.64,4725.32,4725.32,4582.84,18138470.0,10997617664.0,3.06,1.33,61.92,0.08
2006-11-15,4722.45,4937.06,4937.06,4722.45,19818864.0,12933480448.0,4.54,4.48,211.74,0.09
2006-11-16,4952.16,4945.62,5048.93,4940.01,24624144.0,16935294976.0,2.21,0.17,8.56,0.11
2006-11-17,4926.72,5067.51,5067.51,4893.11,22135896.0,13905410048.0,3.53,2.46,121.89,0.1
2006-11-20,5080.49,5177.97,5179.75,5080.49,25580988.0,16924296192.0,1.96,2.18,110.46,0.11
2006-11-21,5181.4,5239.1,5240.14,5080.67,24927810.0,16331887616.0,3.08,1.18,61.13,0.11
2006-11-22,5236.64,5276.67,5335.93,5203.28,28728244.0,18645315584.0,2.53,0.72,37.57,0.13
2006-11-23,5272.16,5292.43,5345.91,5237.43,25071432.0,16122059776.0,2.06,0.3,15.76,0.11
2006-11-24,5280.28,5297.08,5324.21,5223.99,27035082.0,17658738688.0,1.89,0.09,4.65,0.12
2006-11-27,5292.18,5384.02,5384.02,5273.83,26796396.0,17474463744.0,2.08,1.64,86.94,0.12
2006-11-28,5373.07,5362.01,5424.16,5327.54,27229522.0,17703188480.0,1.79,-0.41,-22.01,0.12
2006-11-29,5258.21,5457.51,5490.44,5219.5,27891304.0,18338586624.0,5.05,1.78,95.5,0.12
2006-11-30,5474.26,5667.0,5667.0,5474.26,38220064.0,24676712448.0,3.53,3.84,209.49,0.17
2006-12-01,5692.47,5748.06,5822.05,5692.47,39447376.0,25853652992.0,2.29,1.43,81.06,0.17
2006-12-04,5750.17,5875.59,5900.91,5745.76,40952716.0,26249510912.0,2.7,2.22,127.53,0.18
2006-12-05,5887.72,5928.03,6005.53,5860.34,44941616.0,28958996480.0,2.47,0.89,52.44,0.2
2006-12-06,5937.83,5838.5,5970.38,5648.79,48373036.0,30361157632.0,5.42,-1.51,-89.53,0.21
2006-12-07,5813.7,5811.52,5960.66,5793.42,44236376.0,27606908928.0,2.86,-0.46,-26.98,0.2
2006-12-08,5732.62,5641.48,5820.71,5636.37,36715588.0,23510900736.0,3.17,-2.93,-170.04,0.16
2006-12-11,5632.67,5951.29,5951.29,5629.37,28564624.0,18114265088.0,5.71,5.49,309.81,0.13
2006-12-12,5975.71,5983.14,6045.24,5858.87,30556722.0,20256354304.0,3.13,0.54,31.85,0.13
2006-12-13,5990.1,5972.47,6016.84,5889.75,27011436.0,17977149440.0,2.12,-0.18,-10.67,0.12
2006-12-14,5981.37,6044.28,6044.28,5951.25,29950940.0,19695276032.0,1.56,1.2,71.81,0.13
2006-12-15,6064.66,6168.49,6176.65,6025.5,36347416.0,25370120192.0,2.5,2.06,124.21,0.16
2006-12-18,6184.26,6393.33,6425.23,6184.26,41368456.0,28441696256.0,3.91,3.64,224.84,0.18
2006-12-19,6428.29,6369.14,6465.07,6239.75,41063348.0,28458612736.0,3.52,-0.38,-24.19,0.18
2006-12-20,6329.72,6439.44,6441.06,6270.02,40883400.0,26796449792.0,2.69,1.1,70.3,0.18
2006-12-21,6432.68,6334.17,6452.87,6325.46,43412072.0,27949533184.0,1.98,-1.63,-105.27,0.19
2006-12-22,6298.16,6242.17,6349.7,6221.16,34725300.0,22317512704.0,2.03,-1.45,-92.0,0.15
2006-12-25,6238.51,6382.6,6481.34,6238.51,33507562.0,22979450880.0,3.89,2.25,140.43,0.15
2006-12-26,6399.63,6356.47,6448.41,6275.91,31831212.0,21069275136.0,2.7,-0.41,-26.13,0.14
2006-12-27,6360.94,6489.69,6546.47,6360.94,27673860.0,18885269504.0,2.92,2.1,133.22,0.12
2006-12-28,6515.6,6436.29,6585.52,6405.3,33577624.0,22658398208.0,2.78,-0.82,-53.4,0.15
2006-12-29,6481.25,6647.14,6687.28,6481.25,35427436.0,24991356928.0,3.2,3.28,210.85,0.16
2007-01-04,6730.12,6705.34,6954.64,6659.8,46237900.0,33074421760.0,4.44,0.88,58.2,0.2
2007-01-05,6667.72,6706.24,6777.81,6585.06,40716812.0,28338477056.0,2.87,0.01,0.9,0.18
2007-01-08,6693.3,6870.5,6872.62,6691.39,48143420.0,33473726464.0,2.7,2.45,164.26,0.21
2007-01-09,6894.2,7078.59,7095.73,6848.7,50291632.0,34578436096.0,3.6,3.03,208.09,0.22
2007-01-10,7110.86,7346.02,7346.02,7100.06,55911884.0,38846283776.0,3.47,3.78,267.43,0.25
2007-01-11,7343.94,7289.59,7494.09,7259.85,65860936.0,43784392704.0,3.19,-0.77,-56.43,0.29
2007-01-12,7254.57,7187.03,7395.89,7113.78,55666184.0,38706221056.0,3.87,-1.41,-102.56,0.25
2007-01-15,7177.22,7636.45,7639.52,7175.44,48065460.0,35227369472.0,6.46,6.25,449.42,0.21
2007-01-16,7696.24,8002.89,8020.98,7669.02,56422244.0,41614360576.0,4.61,4.8,366.44,0.25
2007-01-17,7998.32,7775.65,8044.52,7593.81,67637136.0,50698145792.0,5.63,-2.84,-227.24,0.3
2007-01-18,7672.74,7790.87,7830.7,7499.25,58770424.0,43478315008.0,4.26,0.2,15.22,0.26
2007-01-19,7784.28,8065.31,8065.31,7784.28,65116568.0,48568590336.0,3.61,3.52,274.44,0.29
2007-01-22,8156.76,8343.07,8357.41,8145.79,70063120.0,51523985408.0,2.62,3.44,277.76,0.31
2007-01-23,8365.31,8311.26,8392.24,8001.99,70867880.0,53491326976.0,4.68,-0.38,-31.81,0.31
2007-01-24,8278.96,8366.58,8463.82,8166.44,59237728.0,45094723584.0,3.58,0.67,55.32,0.26
2007-01-25,8271.84,8013.25,8293.2,8000.99,59181844.0,45013237760.0,3.49,-4.22,-353.33,0.26
2007-01-26,7899.05,8223.3,8263.34,7704.08,55485456.0,42476462080.0,6.98,2.62,210.05,0.24
2007-01-29,8258.35,8359.99,8413.36,8212.08,55256472.0,43635183616.0,2.45,1.66,136.69,0.24
2007-01-30,8391.33,8262.34,8410.74,8224.84,52786776.0,41980854272.0,2.22,-1.17,-97.65,0.23
2007-01-31,8281.16,7632.94,8281.16,7579.92,54713952.0,42491121664.0,8.49,-7.62,-629.4,0.24
