date,open_price,close_price,lowest_price,highest_price,turnover_volume,turnover_amount,amplitude,amplitude_up_down,amount_up_down,turnover_rate
2010-02-08,2936.45,2935.17,2954.27,2922.19,68452323.0,74134929408.0,1.09,-0.14,-4.23,0.15
2010-02-09,2932.09,2948.84,2957.47,2929.21,69093618.0,69304770560.0,0.96,0.47,13.67,0.15
2010-02-10,2967.14,2982.5,2983.18,2958.22,62322403.0,68177453056.0,0.85,1.14,33.66,0.14
2010-02-11,2985.08,2985.5,3001.64,2976.08,62462059.0,65796304896.0,0.86,0.1,3.0,0.14
2010-02-12,2996.09,3018.13,3018.86,2993.44,60694995.0,67723890688.0,0.85,1.09,32.63,0.14
2010-02-22,3016.7,3003.4,3026.66,3002.81,75193873.0,79980085248.0,0.79,-0.49,-14.73,0.17
2010-02-23,2998.91,2982.57,2998.91,2938.75,89011528.0,99815440384.0,2.0,-0.69,-20.83,0.2
2010-02-24,2964.98,3022.18,3023.74,2955.07,99625941.0,106781057024.0,2.3,1.33,39.61,0.22
2010-02-25,3026.66,3060.62,3063.0,3022.37,130544489.0,140960595968.0,1.34,1.27,38.44,0.29
2010-02-26,3053.5,3051.94,3067.52,3041.69,109599886.0,122741448704.0,0.84,-0.28,-8.68,0.24
2010-03-01,3057.01,3087.84,3093.09,3054.55,120949909.0,132858732544.0,1.26,1.18,35.9,0.27
2010-03-02,3089.71,3073.11,3095.99,3060.96,113653846.0,125959733248.0,1.13,-0.48,-14.73,0.25
2010-03-03,3074.1,3097.0,3098.46,3061.47,123134064.0,137578414080.0,1.2,0.78,23.89,0.27
2010-03-04,3098.07,3023.37,3102.4,3016.22,136744533.0,146744852480.0,2.78,-2.38,-73.63,0.3
2010-03-05,3026.64,3031.06,3044.17,3011.09,98280194.0,106750656512.0,1.09,0.25,7.69,0.22
2010-03-08,3036.42,3053.23,3058.83,3030.91,85598074.0,93590028288.0,0.92,0.73,22.17,0.19
2010-03-09,3053.26,3069.14,3084.85,3028.69,99564082.0,108844580864.0,1.84,0.52,15.91,0.22
2010-03-10,3067.15,3048.93,3085.99,3034.74,90553114.0,99858587648.0,1.67,-0.66,-20.21,0.2
2010-03-11,3050.64,3051.28,3070.94,3025.31,87850575.0,97785479168.0,1.5,0.08,2.35,0.2
2010-03-12,3051.47,3013.41,3057.52,3011.97,77895575.0,85619236864.0,1.49,-1.24,-37.87,0.17
2010-03-15,3010.72,2976.94,3013.52,2963.49,73318288.0,76588359680.0,1.66,-1.21,-36.47,0.16
2010-03-16,2974.49,2992.84,2993.84,2963.44,64986778.0,70928498688.0,1.02,0.53,15.9,0.14
2010-03-17,2999.81,3050.48,3050.76,2994.89,96339657.0,106714079232.0,1.87,1.93,57.64,0.21
2010-03-18,3053.16,3046.09,3063.59,3035.02,98192978.0,109864443904.0,0.94,-0.14,-4.39,0.22
2010-03-19,3046.75,3067.75,3069.66,3031.02,102391879.0,104729190400.0,1.27,0.71,21.66,0.23
2010-03-22,3069.66,3074.58,3083.34,3061.76,105968226.0,114941353984.0,0.7,0.22,6.83,0.24
2010-03-23,3076.96,3053.13,3082.97,3051.21,101281838.0,109922451456.0,1.03,-0.7,-21.45,0.23
2010-03-24,3058.93,3056.81,3076.75,3052.21,98158386.0,104740421632.0,0.8,0.12,3.68,0.22
2010-03-25,3051.36,3019.18,3051.36,3012.31,97324483.0,106404888576.0,1.28,-1.23,-37.63,0.22
2010-03-26,3017.22,3059.72,3067.71,3009.91,104093576.0,110540046336.0,1.91,1.34,40.54,0.23
2010-03-29,3076.05,3123.8,3130.28,3071.69,151903445.0,158427611136.0,1.91,2.09,64.08,0.34
2010-03-30,3123.83,3128.47,3132.58,3113.77,112628559.0,126808973312.0,0.6,0.15,4.67,0.25
2010-03-31,3129.57,3109.1,3130.11,3101.76,111534903.0,124511952896.0,0.91,-0.62,-19.37,0.25
2010-04-01,3111.94,3147.42,3148.34,3111.94,140784312.0,156081094656.0,1.17,1.23,38.32,0.31
2010-04-02,3154.77,3157.96,3159.6,3141.87,133339707.0,151580262400.0,0.56,0.33,10.54,0.3
2010-04-06,3170.61,3158.68,3177.97,3141.93,132234655.0,146262753280.0,1.14,0.02,0.72,0.29
2010-04-07,3156.31,3148.22,3161.08,3132.24,114137792.0,128495083520.0,0.91,-0.33,-10.46,0.25
2010-04-08,3143.45,3118.71,3143.83,3110.26,126899482.0,143865167872.0,1.07,-0.94,-29.51,0.28
2010-04-09,3118.93,3145.35,3146.46,3114.79,114165556.0,135452893184.0,1.02,0.85,26.64,0.25
2010-04-12,3151.89,3129.26,3156.21,3111.9,147730700.0,176520118272.0,1.41,-0.51,-16.09,0.33
2010-04-13,3129.69,3161.25,3173.63,3101.48,161433772.0,187820982272.0,2.31,1.02,31.99,0.36
2010-04-14,3161.55,3166.18,3167.66,3145.55,114888784.0,139342725120.0,0.7,0.16,4.93,0.26
2010-04-15,3168.14,3164.97,3181.66,3135.99,116473283.0,138487431168.0,1.44,-0.04,-1.21,0.26
2010-04-16,3159.67,3130.3,3159.67,3121.37,95126165.0,104799354880.0,1.21,-1.1,-34.67,0.21
2010-04-19,3096.78,2980.3,3096.78,2977.77,153147988.0,160088260608.0,3.8,-4.79,-150.0,0.34
2010-04-20,2980.08,2979.53,2998.91,2941.35,118165377.0,127159484416.0,1.93,-0.03,-0.77,0.26
2010-04-21,2984.62,3033.28,3034.33,2972.1,131151398.0,148225933312.0,2.09,1.8,53.75,0.29
2010-04-22,3021.29,2999.48,3023.64,2978.46,136997711.0,155532705792.0,1.49,-1.11,-33.8,0.31
2010-04-23,2995.57,2983.54,3015.63,2966.78,117602051.0,138032332800.0,1.63,-0.53,-15.94,0.26
2010-04-26,2988.08,2969.5,2996.83,2965.83,104096141.0,118656204800.0,1.04,-0.47,-14.04,0.23
2010-04-27,2962.15,2907.93,2962.15,2866.34,124398797.0,133424439296.0,3.23,-2.07,-61.57,0.28
2010-04-28,2883.17,2900.33,2916.68,2865.47,95519308.0,106520698880.0,1.76,-0.26,-7.6,0.21
2010-04-29,2912.2,2868.43,2928.93,2867.94,99942729.0,113842536448.0,2.1,-1.1,-31.9,0.22
2010-04-30,2867.65,2870.61,2875.81,2820.95,103631950.0,108077645824.0,1.91,0.08,2.18,0.23
2010-05-04,2821.35,2835.28,2862.55,2809.13,79010405.0,80475332608.0,1.86,-1.23,-35.33,0.18
2010-05-05,2804.51,2857.15,2857.29,2770.33,112685572.0,116421984256.0,3.07,0.77,21.87,0.25
2010-05-06,2838.95,2739.7,2838.95,2735.0,113710883.0,115810107392.0,3.64,-4.11,-117.45,0.25
2010-05-07,2685.99,2688.38,2732.18,2665.81,111599524.0,111011143680.0,2.42,-1.87,-51.32,0.25
2010-05-10,2690.86,2698.76,2713.06,2646.59,99885547.0,97794236416.0,2.47,0.39,10.38,0.22
2010-05-11,2745.6,2647.57,2751.07,2638.53,116181953.0,104271421440.0,4.17,-1.9,-51.19,0.26
2010-05-12,2628.02,2655.71,2668.12,2604.2,106781856.0,93549084672.0,2.41,0.31,8.14,0.24
2010-05-13,2653.58,2710.51,2711.07,2646.9,103204143.0,93473619968.0,2.42,2.06,54.8,0.23
2010-05-14,2692.1,2696.63,2712.86,2677.19,88118880.0,84334321664.0,1.32,-0.51,-13.88,0.2
2010-05-17,2663.88,2559.93,2663.88,2557.24,102158254.0,90516406272.0,3.95,-5.07,-136.7,0.23
2010-05-18,2555.14,2594.78,2603.32,2529.63,103796642.0,87281336320.0,2.88,1.36,34.85,0.23
2010-05-19,2581.63,2587.81,2623.96,2554.98,90466622.0,78977949696.0,2.66,-0.27,-6.97,0.2
2010-05-20,2571.54,2555.94,2609.64,2551.45,82742614.0,73910730752.0,2.25,-1.23,-31.87,0.18
2010-05-21,2492.57,2583.52,2584.45,2481.97,103033637.0,89265422336.0,4.01,1.08,27.58,0.23
2010-05-24,2596.32,2673.42,2680.49,2596.32,133321998.0,124403539968.0,3.26,3.48,89.9,0.3
2010-05-25,2654.36,2622.63,2659.74,2609.09,106011461.0,103243210752.0,1.89,-1.9,-50.79,0.24
2010-05-26,2620.85,2625.79,2644.94,2610.51,81570481.0,76555304960.0,1.31,0.12,3.16,0.18
2010-05-27,2615.1,2655.92,2662.08,2583.55,105685369.0,98495864832.0,2.99,1.15,30.13,0.24
2010-05-28,2680.4,2655.77,2686.54,2641.41,112506324.0,101415968768.0,1.7,-0.01,-0.15,0.25
2010-05-31,2647.87,2592.15,2665.39,2591.53,97390529.0,89185116160.0,2.78,-2.4,-63.62,0.22
2010-06-01,2577.76,2568.28,2598.9,2534.27,93289074.0,81840652288.0,2.49,-0.92,-23.87,0.21
2010-06-02,2548.54,2571.42,2572.34,2521.06,76092486.0,70990897152.0,2.0,0.12,3.14,0.17
2010-06-03,2575.77,2552.66,2596.14,2551.53,86990413.0,76458418176.0,1.73,-0.73,-18.76,0.19
2010-06-04,2536.23,2553.59,2556.97,2527.87,67027952.0,61720657920.0,1.14,0.04,0.93,0.15
2010-06-07,2508.33,2511.73,2527.1,2491.66,77361116.0,71384481792.0,1.39,-1.64,-41.86,0.17
2010-06-08,2510.08,2513.95,2531.88,2491.65,71810648.0,70326272000.0,1.6,0.09,2.22,0.16
2010-06-09,2523.88,2583.87,2589.47,2501.12,118099942.0,105209995264.0,3.51,2.78,69.92,0.26
2010-06-10,2561.55,2562.58,2581.05,2554.79,88318601.0,82079506432.0,1.02,-0.82,-21.29,0.2
2010-06-11,2574.9,2569.94,2590.98,2566.62,77718279.0,75181211648.0,0.95,0.29,7.36,0.17
2010-06-17,2588.97,2560.25,2595.51,2559.72,65401990.0,62786248704.0,1.39,-0.38,-9.69,0.15
2010-06-18,2556.6,2513.22,2568.86,2505.33,81520182.0,74230841344.0,2.48,-1.84,-47.03,0.18
2010-06-21,2517.29,2586.21,2587.34,2504.31,99521921.0,84003921920.0,3.3,2.9,72.99,0.22
2010-06-22,2579.63,2588.7,2598.35,2572.96,72428357.0,66888187904.0,0.98,0.1,2.49,0.16
2010-06-23,2576.34,2569.87,2593.67,2546.52,73981579.0,63488245760.0,1.82,-0.73,-18.83,0.16
2010-06-24,2563.64,2566.75,2586.9,2554.34,58237644.0,52107341824.0,1.27,-0.12,-3.12,0.13
2010-06-25,2556.54,2552.82,2572.83,2534.27,58477103.0,52749602816.0,1.5,-0.54,-13.93,0.13
2010-06-28,2550.65,2535.28,2561.49,2528.39,51436894.0,46192664576.0,1.3,-0.69,-17.54,0.11
2010-06-29,2534.5,2427.05,2541.14,2425.93,93473117.0,73376808960.0,4.54,-4.27,-108.23,0.21
2010-06-30,2409.54,2398.37,2411.44,2382.36,67271885.0,52558888960.0,1.2,-1.18,-28.68,0.15
2010-07-01,2393.95,2373.79,2410.77,2371.78,60830287.0,47582834688.0,1.63,-1.02,-24.58,0.14
2010-07-02,2371.32,2382.9,2386.4,2319.74,84619382.0,63295938560.0,2.81,0.38,9.11,0.19
2010-07-05,2358.76,2363.95,2378.09,2335.57,66879177.0,44746940416.0,1.78,-0.8,-18.95,0.15
2010-07-06,2358.28,2409.42,2409.78,2356.55,81002890.0,57628971008.0,2.25,1.92,45.47,0.18
2010-07-07,2407.67,2421.12,2421.68,2392.57,67152261.0,53658542080.0,1.21,0.49,11.7,0.15
2010-07-08,2429.68,2415.15,2436.28,2402.0,61164294.0,51353845760.0,1.42,-0.25,-5.97,0.14
2010-07-09,2416.58,2470.92,2485.6,2398.68,100721616.0,83453362176.0,3.6,2.31,55.77,0.22
2010-07-12,2468.54,2490.72,2501.02,2455.81,94617476.0,82893856768.0,1.83,0.8,19.8,0.21
2010-07-13,2468.69,2450.29,2468.69,2439.24,77640233.0,64591683584.0,1.18,-1.62,-40.43,0.17
2010-07-14,2456.1,2470.44,2494.59,2456.1,82805377.0,71385260032.0,1.57,0.82,20.15,0.18
2010-07-15,2465.99,2424.3,2487.24,2423.65,117510322.0,73453322240.0,2.57,-1.87,-46.14,0.26
2010-07-16,2414.68,2424.27,2428.46,2389.07,80934150.0,56986935296.0,1.62,0.0,-0.03,0.18
2010-07-19,2399.58,2475.42,2484.19,2392.27,105709765.0,81159970816.0,3.79,2.11,51.15,0.24
2010-07-20,2477.75,2528.73,2530.33,2477.46,132382407.0,113278976000.0,2.14,2.15,53.31,0.3
2010-07-21,2529.62,2535.39,2553.45,2520.15,125845262.0,107158831104.0,1.32,0.26,6.66,0.28
2010-07-22,2525.98,2562.41,2563.24,2522.2,116699864.0,97057193984.0,1.62,1.07,27.02,0.26
2010-07-23,2566.85,2572.03,2579.52,2549.24,125865113.0,102633529344.0,1.18,0.38,9.62,0.28
2010-07-26,2576.37,2588.68,2589.48,2556.47,104540608.0,89753591808.0,1.28,0.65,16.65,0.23
2010-07-27,2581.59,2575.37,2588.0,2565.64,99031008.0,86319177728.0,0.86,-0.51,-13.31,0.22
2010-07-28,2574.32,2633.66,2636.0,2564.16,146193028.0,123955986432.0,2.79,2.26,58.29,0.33
2010-07-29,2635.05,2648.12,2656.41,2623.94,156572147.0,133051867136.0,1.23,0.55,14.46,0.35
2010-07-30,2642.85,2637.5,2643.03,2614.73,107066470.0,95401328640.0,1.07,-0.4,-10.62,0.24
2010-08-02,2635.81,2672.52,2675.76,2633.65,131925766.0,112156983296.0,1.6,1.33,35.02,0.29
2010-08-03,2678.79,2627.0,2681.79,2626.72,145598069.0,132380147712.0,2.06,-1.7,-45.52,0.32
2010-08-04,2620.5,2638.52,2638.9,2589.99,133762153.0,115185516544.0,1.86,0.44,11.52,0.3
2010-08-05,2636.24,2620.76,2640.59,2606.62,128048820.0,116955758592.0,1.29,-0.67,-17.76,0.29
2010-08-06,2618.71,2658.39,2659.41,2598.91,134772714.0,124990824448.0,2.31,1.44,37.63,0.3
2010-08-09,2656.36,2672.53,2676.09,2650.4,137100459.0,128442892288.0,0.97,0.53,14.14,0.31
2010-08-10,2672.79,2595.27,2675.31,2594.34,141535687.0,131287285760.0,3.03,-2.89,-77.26,0.32
2010-08-11,2587.61,2607.5,2618.45,2586.02,100286699.0,90162544640.0,1.25,0.47,12.23,0.22
2010-08-12,2584.92,2575.48,2608.76,2570.96,106481034.0,97353187328.0,1.45,-1.23,-32.02,0.24
2010-08-13,2576.69,2606.7,2607.03,2564.84,99461717.0,92588507136.0,1.64,1.21,31.22,0.22
2010-08-16,2603.79,2661.71,2665.31,2596.77,140100013.0,132298571776.0,2.63,2.11,55.01,0.31
2010-08-17,2663.18,2671.89,2677.57,2654.01,133731067.0,129954709504.0,0.89,0.38,10.18,0.3
2010-08-18,2674.5,2666.3,2687.76,2654.41,149040315.0,130297298944.0,1.25,-0.21,-5.59,0.33
2010-08-19,2669.43,2687.98,2701.93,2659.3,143211372.0,134944219136.0,1.6,0.81,21.68,0.32
2010-08-20,2677.02,2642.31,2683.29,2636.91,133844304.0,121635749888.0,1.73,-1.7,-45.67,0.3
2010-08-23,2637.82,2639.37,2656.12,2629.71,97571923.0,92616466432.0,1.0,-0.11,-2.94,0.22
2010-08-24,2636.53,2650.31,2667.17,2614.56,123896078.0,108055461888.0,1.99,0.41,10.94,0.28
2010-08-25,2634.95,2596.58,2645.5,2595.73,122661110.0,109756227584.0,1.88,-2.03,-53.73,0.27
2010-08-26,2604.88,2603.48,2616.96,2590.61,89344083.0,82918244352.0,1.01,0.27,6.9,0.2
2010-08-27,2602.5,2610.74,2613.49,2588.64,76986973.0,75938496512.0,0.95,0.28,7.26,0.17
2010-08-30,2622.27,2652.66,2656.35,2620.19,123486988.0,122287529984.0,1.39,1.61,41.92,0.28
2010-08-31,2644.79,2638.8,2647.25,2626.79,119586757.0,125726466048.0,0.77,-0.52,-13.86,0.27
2010-09-01,2641.05,2622.88,2662.88,2604.49,146411847.0,140401836032.0,2.21,-0.6,-15.92,0.33
2010-09-02,2646.89,2655.78,2659.98,2636.42,134796040.0,143355281408.0,0.9,1.25,32.9,0.3
2010-09-03,2658.13,2655.39,2660.54,2631.85,139408992.0,147162251264.0,1.08,-0.01,-0.39,0.31
2010-09-06,2667.2,2696.25,2698.6,2664.24,160113842.0,162059878400.0,1.29,1.54,40.86,0.36
2010-09-07,2698.22,2698.36,2704.93,2679.02,122360269.0,124792127488.0,0.96,0.08,2.11,0.27
2010-09-08,2687.71,2695.29,2695.84,2674.32,121039753.0,131883130880.0,0.8,-0.11,-3.07,0.27
2010-09-09,2698.64,2656.35,2698.64,2651.6,143897600.0,157340008448.0,1.75,-1.44,-38.94,0.32
2010-09-10,2657.24,2663.21,2667.84,2628.83,127547302.0,135542571008.0,1.47,0.26,6.86,0.28
2010-09-13,2665.66,2688.32,2696.67,2660.61,131056020.0,142229553152.0,1.35,0.94,25.11,0.29
2010-09-14,2694.07,2688.52,2703.78,2678.97,131193840.0,142244904960.0,0.92,0.01,0.2,0.29
2010-09-15,2688.39,2652.5,2688.49,2645.86,131545383.0,139548196864.0,1.59,-1.34,-36.02,0.29
2010-09-16,2646.92,2602.47,2653.27,2583.34,132904630.0,129965547520.0,2.64,-1.89,-50.03,0.3
2010-09-17,2607.55,2598.69,2615.08,2592.53,91459003.0,95490260992.0,0.87,-0.15,-3.78,0.2
2010-09-20,2601.48,2588.71,2607.35,2573.63,87931329.0,90694819840.0,1.3,-0.38,-9.98,0.2
2010-09-21,2593.76,2591.55,2601.1,2580.18,63513973.0,66941636608.0,0.81,0.11,2.84,0.14
2010-09-27,2600.54,2627.97,2629.04,2597.14,85235163.0,91411193856.0,1.23,1.41,36.42,0.19
2010-09-28,2625.33,2611.35,2625.33,2607.02,105640579.0,116434239488.0,0.7,-0.63,-16.62,0.24
2010-09-29,2608.92,2610.68,2634.12,2603.93,94705134.0,106652065792.0,1.16,-0.03,-0.67,0.21
2010-09-30,2599.72,2655.66,2656.0,2597.6,99965653.0,108229115904.0,2.24,1.72,44.98,0.22
2010-10-08,2681.25,2738.74,2747.8,2677.99,154842792.0,170309713920.0,2.63,3.13,83.08,0.35
2010-10-11,2755.03,2806.94,2823.6,2755.03,234107302.0,257132150784.0,2.5,2.49,68.2,0.52
2010-10-12,2795.76,2841.41,2843.43,2782.34,183345099.0,214009315328.0,2.18,1.23,34.47,0.41
2010-10-13,2842.14,2861.36,2862.03,2826.22,204856265.0,231006109696.0,1.26,0.7,19.95,0.46
2010-10-14,2881.55,2879.64,2919.41,2864.52,252315867.0,268050890752.0,1.92,0.64,18.28,0.56
2010-10-15,2863.74,2971.16,2971.16,2858.22,270345644.0,277649457152.0,3.92,3.18,91.52,0.6
2010-10-18,2985.46,2955.23,3026.1,2944.72,313731778.0,307579420672.0,2.74,-0.54,-15.93,0.7
2010-10-19,2949.63,3001.85,3002.37,2931.91,200031343.0,203737612288.0,2.38,1.58,46.62,0.45
2010-10-20,2947.51,3003.95,3041.15,2942.5,248942325.0,267939020800.0,3.29,0.07,2.1,0.55
2010-10-21,3009.23,2983.53,3018.24,2958.55,184194818.0,208327999488.0,1.99,-0.68,-20.42,0.41
2010-10-22,2976.75,2975.04,2997.62,2954.62,164470069.0,197210079232.0,1.44,-0.28,-8.49,0.37
2010-10-25,2979.71,3051.42,3051.54,2959.3,215013384.0,254642405376.0,3.1,2.57,76.38,0.48
2010-10-26,3065.84,3041.54,3073.38,3017.82,218718676.0,263036665856.0,1.82,-0.32,-9.88,0.49
2010-10-27,3031.65,2997.05,3056.4,2988.87,200359640.0,233282994176.0,2.22,-1.46,-44.49,0.45
2010-10-28,2989.29,2992.58,3007.01,2969.3,163821966.0,188158951424.0,1.26,-0.15,-4.47,0.37
2010-10-29,2993.3,2978.83,2996.77,2955.48,169299934.0,197660704768.0,1.38,-0.46,-13.75,0.38
2010-11-01,2986.89,3054.02,3054.05,2986.89,212136776.0,253939204096.0,2.25,2.52,75.19,0.47
2010-11-02,3061.63,3045.43,3089.57,3029.32,247101256.0,309231124480.0,1.97,-0.28,-8.59,0.55
2010-11-03,3044.02,3030.99,3069.07,3017.1,212275690.0,247261790208.0,1.71,-0.47,-14.44,0.47
2010-11-04,3035.37,3086.94,3087.42,3035.37,196342867.0,230744375296.0,1.72,1.85,55.95,0.44
2010-11-05,3129.87,3129.5,3142.59,3105.92,227970097.0,275354320896.0,1.19,1.38,42.56,0.51
2010-11-08,3140.4,3159.51,3160.7,3124.09,223699939.0,261671583744.0,1.17,0.96,30.01,0.5
2010-11-09,3159.02,3135.0,3159.02,3110.34,210097603.0,250331971584.0,1.54,-0.78,-24.51,0.47
2010-11-10,3120.44,3115.36,3124.26,3093.88,204678936.0,251614150656.0,0.97,-0.63,-19.64,0.46
2010-11-11,3108.51,3147.74,3186.72,3102.77,235039423.0,290302033920.0,2.69,1.04,32.38,0.52
2010-11-12,3121.92,2985.44,3150.15,2975.16,275732636.0,303388196864.0,5.56,-5.16,-162.3,0.61
2010-11-15,2984.87,3014.41,3016.13,2939.68,182643164.0,200616001536.0,2.56,0.97,28.97,0.41
2010-11-16,3007.64,2894.54,3007.64,2885.75,202748649.0,225428537344.0,4.04,-3.98,-119.87,0.45
2010-11-17,2852.48,2838.86,2891.05,2824.12,150755557.0,162051637248.0,2.31,-1.92,-55.68,0.34
2010-11-18,2855.6,2865.45,2873.7,2827.18,128359873.0,130717966336.0,1.64,0.94,26.59,0.29
2010-11-19,2879.66,2888.57,2888.75,2806.64,151705030.0,158924800000.0,2.87,0.81,23.12,0.34
2010-11-22,2861.61,2884.37,2904.97,2852.77,149004432.0,165210783744.0,1.81,-0.15,-4.2,0.33
2010-11-23,2872.17,2828.28,2872.17,2791.58,138528668.0,147786465280.0,2.79,-1.94,-56.09,0.31
2010-11-24,2794.86,2859.94,2861.49,2794.86,138859441.0,150474817536.0,2.36,1.12,31.66,0.31
2010-11-25,2875.86,2898.26,2901.68,2856.96,150993379.0,169509027840.0,1.56,1.34,38.32,0.34
2010-11-26,2890.29,2871.7,2894.42,2851.96,124679931.0,145357275136.0,1.47,-0.92,-26.56,0.28
2010-11-29,2861.15,2866.36,2878.83,2841.79,115034138.0,135520182272.0,1.29,-0.19,-5.34,0.26
2010-11-30,2863.41,2820.18,2881.16,2758.92,164585303.0,176139042816.0,4.26,-1.61,-46.18,0.37
2010-12-01,2810.54,2823.45,2834.2,2795.81,93095696.0,105726959616.0,1.36,0.12,3.27,0.21
2010-12-02,2860.46,2843.61,2870.81,2841.47,115736917.0,133725143040.0,1.04,0.71,20.16,0.26
2010-12-03,2846.73,2842.43,2853.4,2822.74,96481075.0,107496554496.0,1.08,-0.04,-1.18,0.22
2010-12-06,2850.38,2857.18,2871.41,2831.7,103928537.0,112639049728.0,1.4,0.52,14.75,0.23
2010-12-07,2843.77,2875.86,2884.53,2809.11,101184182.0,113049059328.0,2.64,0.65,18.68,0.23
2010-12-08,2868.73,2848.55,2880.56,2843.94,99224980.0,111757533184.0,1.27,-0.95,-27.31,0.22
2010-12-09,2837.61,2810.95,2854.7,2808.51,104740660.0,109956661248.0,1.62,-1.32,-37.6,0.23
2010-12-10,2798.74,2841.04,2850.42,2792.52,92410224.0,99589226496.0,2.06,1.07,30.09,0.21
2010-12-13,2850.32,2922.95,2923.77,2847.66,144036381.0,161839710208.0,2.68,2.88,81.91,0.32
2010-12-14,2928.3,2927.08,2933.41,2912.42,132789463.0,154467745792.0,0.72,0.14,4.13,0.3
2010-12-15,2927.26,2911.41,2939.05,2905.65,121115585.0,144768040960.0,1.14,-0.54,-15.67,0.27
2010-12-16,2908.86,2898.14,2921.27,2891.86,95086936.0,110768857088.0,1.01,-0.46,-13.27,0.21
2010-12-17,2896.77,2893.74,2898.81,2881.0,81044838.0,94717992960.0,0.61,-0.15,-4.4,0.18
2010-12-20,2901.47,2852.92,2911.56,2804.56,133646239.0,148829650944.0,3.7,-1.41,-40.82,0.3
2010-12-21,2857.59,2904.11,2908.17,2846.63,126443460.0,138778656768.0,2.16,1.79,51.19,0.28
2010-12-22,2910.73,2877.9,2917.2,2867.05,111527796.0,127590596608.0,1.73,-0.9,-26.21,0.25
2010-12-23,2874.2,2855.22,2893.71,2849.84,101062518.0,110854176768.0,1.52,-0.79,-22.68,0.23
2010-12-24,2841.35,2835.16,2853.49,2813.5,94833605.0,97556463616.0,1.4,-0.7,-20.06,0.21
2010-12-27,2842.81,2781.4,2876.81,2774.54,113573302.0,125178019840.0,3.61,-1.9,-53.76,0.25
2010-12-28,2768.03,2732.99,2775.15,2730.41,99402208.0,98704146432.0,1.61,-1.74,-48.41,0.22
2010-12-29,2735.48,2751.53,2753.02,2721.48,73072702.0,77247209472.0,1.15,0.68,18.54,0.16
2010-12-30,2751.97,2759.57,2768.13,2724.54,83045226.0,87203594240.0,1.58,0.29,8.04,0.19
2010-12-31,2759.16,2808.08,2808.93,2758.13,94574606.0,109728227328.0,1.84,1.76,48.51,0.21
2011-01-04,2825.33,2852.65,2855.4,2810.11,122603786.0,147099287552.0,1.61,1.59,44.57,0.27
2011-01-05,2833.12,2838.59,2850.49,2824.3,115080018.0,136605556736.0,0.92,-0.49,-14.06,0.26
2011-01-06,2838.44,2824.2,2853.88,2816.95,93262308.0,114393079808.0,1.3,-0.51,-14.39,0.21
2011-01-07,2820.67,2838.8,2868.0,2807.87,130892453.0,139308482560.0,2.13,0.52,14.6,0.29
2011-01-10,2832.62,2791.81,2847.36,2786.86,102350530.0,112231858176.0,2.13,-1.66,-46.99,0.23
2011-01-11,2783.48,2804.05,2810.76,2770.34,91000762.0,95790473216.0,1.45,0.44,12.24,0.2
2011-01-12,2811.78,2821.3,2828.47,2788.13,88306879.0,89286860800.0,1.44,0.62,17.25,0.2
2011-01-13,2830.53,2827.71,2837.53,2810.87,82491775.0,88898904064.0,0.94,0.23,6.41,0.18
2011-01-14,2817.05,2791.34,2817.05,2780.44,84545719.0,91633254400.0,1.29,-1.29,-36.37,0.19
2011-01-17,2772.45,2706.66,2780.94,2698.78,108833417.0,106820714496.0,2.94,-3.03,-84.68,0.24
2011-01-18,2696.15,2708.98,2715.41,2683.37,69954664.0,68839817216.0,1.18,0.09,2.32,0.16
2011-01-19,2707.82,2758.1,2759.6,2700.81,88787874.0,90985005056.0,2.17,1.81,49.12,0.2
2011-01-20,2752.8,2677.65,2752.8,2676.13,96939735.0,96876167168.0,2.78,-2.92,-80.45,0.22
2011-01-21,2668.68,2715.29,2746.18,2667.29,110451978.0,104579031040.0,2.95,1.41,37.64,0.25
2011-01-24,2716.52,2695.72,2736.11,2690.65,97761295.0,97331437568.0,1.67,-0.72,-19.57,0.22
2011-01-25,2691.69,2677.43,2701.04,2661.45,79592282.0,76698460160.0,1.47,-0.68,-18.29,0.18
2011-01-26,2677.17,2708.81,2710.74,2676.77,67051842.0,68095148032.0,1.27,1.17,31.38,0.15
2011-01-27,2690.82,2749.15,2753.0,2677.21,117284234.0,116641243136.0,2.8,1.49,40.34,0.26
2011-01-28,2741.31,2752.75,2759.44,2733.29,91330388.0,99291856896.0,0.95,0.13,3.6,0.2
2011-01-31,2751.53,2790.69,2790.92,2748.54,98398465.0,107657560064.0,1.54,1.38,37.94,0.22
2011-02-01,2795.07,2798.96,2805.05,2785.3,78654505.0,90772496384.0,0.71,0.3,8.27,0.18
2011-02-09,2778.7,2774.06,2804.21,2764.87,95661046.0,105899646976.0,1.41,-0.89,-24.9,0.21
2011-02-10,2769.65,2818.16,2819.06,2760.18,106859974.0,118279651328.0,2.12,1.59,44.1,0.24
2011-02-11,2815.12,2827.33,2835.41,2807.6,116818537.0,128777969664.0,0.99,0.33,9.17,0.26
2011-02-14,2828.57,2899.13,2906.26,2828.57,171236743.0,182199173120.0,2.75,2.54,71.8,0.38
2011-02-15,2900.43,2899.24,2934.47,2892.64,168122251.0,189514072064.0,1.44,0.0,0.11,0.37
2011-02-16,2893.68,2923.9,2924.19,2882.55,139229772.0,161636286464.0,1.44,0.85,24.66,0.31
